"","RN","Trend_01_60","Trend_02_60","Trend_05_60","Trend_01_maj","Trend_02_maj","Trend_05_maj","Trend_sig_01_60","Trend_sig_005_60","Trend_sig_01_maj","Trend_sig_005_maj","av_lmbd","loCI","upCI","se","p","N","Trend_meta_01","Trend_meta_005"
"1006",3412,"Increase","Increase","Stable","Increase","Increase","Stable","Increase","Stable","Increase","Stable",0.0250162384048073,-0.00244155498775436,0.052474031797369,NA,0.0688353421927863,1,"Increase","Stable"
"1007",3415,"Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable",0.00208611998299309,-0.00218224950341184,0.00635448946939802,NA,0.321011932234795,1,"Stable","Stable"
"1008",3418,"Increase","Stable","Stable","Increase","Stable","Stable","Increase","Increase","Increase","Increase",0.0153884399155583,0.0044311033334769,0.0263457764976397,NA,0.00712016154774203,1,"Increase","Increase"
"1009",3419,"Increase","Increase","Stable","Increase","Increase","Stable","Increase","Increase","Increase","Increase",0.0304770772069546,0.0192541125404758,0.0417000418734334,NA,9.22630124419213e-05,1,"Increase","Increase"
"1010",3431,"Decline","Stable","Stable","Decline","Stable","Stable","Stable","Stable","Stable","Stable",-0.0110315896594669,-0.0384365574601656,0.0163733781412317,NA,0.362671582157706,1,"Stable","Stable"
"1011",3438,"Decline","Decline","Decline","Decline","Decline","Decline","Decline","Varied","Decline","Varied",-0.244163688193665,-0.314160741769633,-0.174166634617697,0.0357134386795349,8.10125199480124e-12,2,"Decline","Decline"
"1012",3439,"Decline","Stable","Stable","Decline","Stable","Stable","Decline","Decline","Decline","Decline",-0.0163654234671801,-0.0231997152898599,-0.00953113164450027,NA,0.000129555834305721,1,"Decline","Decline"
"1013",3440,"Varied","Varied","Varied","Varied","Varied","Varied","Varied","Varied","Decline","Decline",-0.0178565337747289,-0.0707924336099362,0.0350793660604784,0.0270086084503383,0.508521054044888,4,"Stable","Stable"
"1014",3442,"Increase","Stable","Stable","Increase","Stable","Stable","Stable","Stable","Stable","Stable",0.014842899243277,-0.0139296984703344,0.0436154969568884,NA,0.287190714891972,1,"Stable","Stable"
"1015",3444,"Increase","Increase","Stable","Increase","Increase","Stable","Stable","Stable","Stable","Stable",0.0423445941370634,-0.264485594296738,0.349174782570865,NA,0.612864603234899,1,"Stable","Stable"
"1016",3445,"Varied","Stable","Stable","Varied","Stable","Stable","Stable","Stable","Stable","Stable",-0.00912530109777244,-0.029591500871314,0.0113408986757692,0.0104421305365692,0.382176719266571,2,"Stable","Stable"
"1017",3446,"Stable","Stable","Stable","Stable","Stable","Stable","Increase","Increase","Increase","Increase",0.000870667855003563,0.000507764147262297,0.00123357156274483,NA,4.69900274590758e-05,1,"Increase","Increase"
"1018",3447,"Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable",0.000655802966254919,-0.00166885564694751,0.00298046157945735,0.00118607210721168,0.580318205119421,5,"Stable","Stable"
"1019",3448,"Increase","Increase","Increase","Increase","Increase","Increase","Increase","Increase","Increase","Increase",0.0990574599588306,0.0678071661029635,0.130307753814698,NA,8.61712853548286e-06,1,"Increase","Increase"
"1020",3452,"Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable",-0.0022642239332412,-0.00431452136391968,-0.000213926502562716,0.00104608933983021,0.030428667459261,13,"Decline","Decline"
"1021",3453,"Decline","Decline","Decline","Decline","Decline","Decline","Stable","Stable","Stable","Stable",-0.347626986463895,-0.850022369662132,0.154768396734342,0.256328885204559,0.175043295079956,4,"Stable","Stable"
"1022",3454,"Varied","Varied","Stable","Increase","Increase","Stable","Varied","Varied","Increase","Increase",0.0201244051387962,0.00706345257789412,0.0331853576996983,0.00666387375682676,0.00252836511845157,36,"Increase","Increase"
"1023",3455,"Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable",-0.000156387370641635,-0.0123884867579159,0.0120757120166326,0.00624098171382715,0.980008592053499,2,"Stable","Stable"
"1024",3456,"Varied","Varied","Varied","Varied","Varied","Varied","Varied","Varied","Varied","Varied",0.0202686423637827,-0.0988825188745946,0.13941980360216,0.0607925258720193,0.738827220328028,2,"Stable","Stable"
"1025",3457,"Decline","Varied","Stable","Decline","Stable","Stable","Stable","Stable","Stable","Stable",-0.0215552119300295,-0.0472890824021757,0.00417865854211666,0.013129767013645,0.100651032180892,7,"Stable","Stable"
"1026",3458,"Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable",-0.0018597034045798,-0.00803998016978535,0.00432057336062576,0.00315326037312664,0.555343787529757,6,"Stable","Stable"
"1027",3459,"Decline","Stable","Stable","Decline","Stable","Stable","Stable","Stable","Stable","Stable",-0.017800979415675,-0.047652517026009,0.0120505581946591,NA,0.173136275349867,1,"Stable","Stable"
"1028",3461,"Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable",-0.0033214587858936,-0.0129524596969047,0.00630954212511754,NA,0.392529459172126,1,"Stable","Stable"
"1029",3463,"Decline","Decline","Decline","Decline","Decline","Decline","Decline","Decline","Decline","Decline",-0.0706804660332857,-0.101146702230843,-0.0402142298357286,NA,0.000529020882995266,1,"Decline","Decline"
"1030",3465,"Decline","Decline","Decline","Decline","Decline","Decline","Stable","Stable","Stable","Stable",-0.0570726691369979,NA,NA,NA,NA,1,"Stable","Stable"
"1031",3467,"Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable",-0.00178723017914722,-0.121999210450631,0.118424750092337,NA,0.881138604838879,1,"Stable","Stable"
"1032",3478,"Varied","Varied","Varied","Decline","Decline","Decline","Stable","Stable","Stable","Stable",-0.0402293058036519,-0.20587649586852,0.125417884261216,0.0845154254728516,0.634074687447708,28,"Stable","Stable"
"1033",3479,"Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable",-0.00399604222590048,-0.0242939360121125,0.0163018515603115,NA,0.684047282974845,1,"Stable","Stable"
"1034",3481,"Increase","Increase","Stable","Increase","Increase","Stable","Stable","Stable","Stable","Stable",0.0253363539389409,-0.136487896600256,0.187160604478138,NA,0.569952543471353,1,"Stable","Stable"
"1035",3483,"Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable",-0.000327227015530116,-0.00488472643724434,0.00423027240618411,0.00232529753488493,0.888087357587329,4,"Stable","Stable"
"1036",3485,"Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable",-0.00255197389235205,-0.00744630476219874,0.00234235697749463,NA,0.294156598152555,1,"Stable","Stable"
"1037",3487,"Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable",5.59421146338642e-05,-0.0012735600752143,0.00138544430448203,0.00067832990827133,0.93427268391891,18,"Stable","Stable"
"1038",3488,"Stable","Stable","Stable","Stable","Stable","Stable","Decline","Decline","Decline","Decline",-0.00546184955153717,-0.00859496568024496,-0.00232873342282937,NA,0.00178151714542596,1,"Decline","Decline"
"1039",3489,"Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable",-0.00111395723479579,-0.0348710014924234,0.0326430870228318,NA,0.93140444649606,1,"Stable","Stable"
"1040",3490,"Increase","Stable","Stable","Increase","Stable","Stable","Increase","Increase","Increase","Increase",0.0181263145201313,0.00583199722089492,0.0304206318193677,NA,0.00652167679734451,1,"Increase","Increase"
"1041",3493,"Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable",0.00157896835842816,-0.00272973509609824,0.00588767181295455,0.00219835848439711,0.472603889072975,8,"Stable","Stable"
"1042",3494,"Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable",-0.00307587231054814,-0.00910130302338313,0.00294955840228685,0.00307425583345552,0.317056113094493,3,"Stable","Stable"
"1043",3495,"Decline","Stable","Stable","Decline","Stable","Stable","Decline","Decline","Decline","Decline",-0.0137260918084873,-0.0224234594021025,-0.00502872421487197,NA,0.00557157818517182,1,"Decline","Decline"
"1044",3496,"Decline","Decline","Stable","Decline","Decline","Stable","Stable","Stable","Stable","Stable",-0.0399542111680702,NA,NA,NA,NA,1,"Stable","Stable"
"1045",3497,"Varied","Stable","Stable","Varied","Stable","Stable","Varied","Varied","Stable","Stable",-0.00327867279516721,-0.0166892476362509,0.0101319020459165,0.00684225574901611,0.63181050982597,5,"Stable","Stable"
"1046",3498,"Varied","Stable","Stable","Varied","Stable","Stable","Stable","Stable","Stable","Stable",0.0133508506387584,0.000369958730023594,0.0263317425474931,0.00662302573472083,0.0438184396926312,2,"Increase","Increase"
"1047",3499,"Varied","Varied","Varied","Decline","Decline","Decline","Stable","Stable","Stable","Stable",-0.0210890760158778,-0.0672287161500135,0.0250505641182579,0.0235410652940969,0.370337132005514,8,"Stable","Stable"
"1048",3501,"Decline","Decline","Decline","Decline","Decline","Decline","Stable","Stable","Stable","Stable",-0.0853380228648479,-4.59490464381053,4.42422859808083,NA,0.849776946764298,1,"Stable","Stable"
"1049",3502,"Varied","Varied","Varied","Decline","Decline","Decline","Stable","Stable","Stable","Stable",-0.161866862890164,-0.667927387642828,0.3441936618625,0.258198889747161,0.53071976304495,3,"Stable","Stable"
"1050",3503,"Decline","Decline","Stable","Decline","Decline","Stable","Decline","Decline","Decline","Decline",-0.0335408898073385,-0.0357069947539538,-0.0313747848607232,NA,0.000225211470676135,1,"Decline","Decline"
"1051",3504,"Decline","Varied","Varied","Decline","Decline","Decline","Stable","Stable","Stable","Stable",-0.119035514031611,-0.213553370357308,-0.0245176577059153,0.0482242822170412,0.0135728822266905,86,"Decline","Decline"
"1052",3505,"Varied","Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable",-0.017500801465633,-0.281782291227595,0.24678068829633,0.134839972492648,0.896733035820713,11,"Stable","Stable"
"1053",3507,"Increase","Stable","Stable","Increase","Stable","Stable","Stable","Stable","Stable","Stable",0.0187204189944077,-0.544913192220037,0.582354030208852,NA,0.745769019615806,1,"Stable","Stable"
"1054",3508,"Decline","Decline","Stable","Decline","Decline","Stable","Stable","Stable","Stable","Stable",-0.0296772129640632,-0.115318464245415,0.0559640383172891,NA,0.390473351330101,1,"Stable","Stable"
"1055",3513,"Varied","Varied","Varied","Varied","Increase","Increase","Stable","Stable","Stable","Stable",-0.0317228668173512,-0.250853501961497,0.187407768326794,0.111803398874989,0.77661121213851,16,"Stable","Stable"
"1056",3516,"Stable","Stable","Stable","Stable","Stable","Stable","Varied","Varied","Decline","Stable",-0.00443306583755673,-0.00859278798213543,-0.000273343692978025,0.00212234621523154,0.0367295892087963,14,"Decline","Decline"
"1057",3517,"Increase","Increase","Increase","Increase","Increase","Increase","Increase","Increase","Increase","Increase",0.0902725452509986,0.000639726254514278,0.179905364247483,NA,0.0493452523685594,1,"Increase","Increase"
"1058",3518,"Increase","Increase","Increase","Increase","Increase","Increase","Stable","Stable","Stable","Stable",0.0911322873293196,-0.318370456878288,0.500635031536927,NA,0.439347345405252,1,"Stable","Stable"
"1059",3519,"Increase","Increase","Stable","Increase","Increase","Stable","Increase","Increase","Increase","Increase",0.034191316708766,0.0113340124115873,0.0570486210059447,NA,0.0175992588876716,1,"Increase","Increase"
"1060",3520,"Varied","Varied","Varied","Increase","Increase","Increase","Stable","Stable","Stable","Stable",0.0189115439238586,-0.0354087839442857,0.0732318717920028,0.0277149622628865,0.495012202682145,4,"Stable","Stable"
"1061",3522,"Varied","Varied","Stable","Varied","Varied","Stable","Varied","Varied","Varied","Varied",-0.00043485948932661,-0.0897213469135263,0.0888516279348731,0.0455551674053606,0.992383687228133,2,"Stable","Stable"
"1062",3523,"Increase","Increase","Increase","Increase","Increase","Increase","Increase","Increase","Increase","Increase",0.101860986877517,0.000738248728939322,0.202983725026094,NA,0.0489753316742612,1,"Increase","Increase"
"1063",3525,"Increase","Increase","Stable","Increase","Increase","Stable","Stable","Stable","Stable","Stable",0.0316333033012222,-0.158814693259968,0.222081299862413,NA,0.668640815556873,1,"Stable","Stable"
"1064",3526,"Decline","Decline","Decline","Decline","Decline","Decline","Stable","Stable","Stable","Stable",-0.100806393329339,NA,NA,NA,NA,1,"Stable","Stable"
"1065",3531,"Decline","Decline","Decline","Decline","Decline","Decline","Stable","Stable","Stable","Stable",-0.542410756699718,-1.16220578900428,0.0773842756048437,0.316227766016838,0.086298774846582,2,"Decline","Stable"
"1066",3533,"Increase","Stable","Stable","Increase","Stable","Stable","Stable","Stable","Stable","Stable",0.016368933789501,-0.00931565640539087,0.0420535239843928,0.0131046235530288,0.211629937589952,2,"Stable","Stable"
"1067",3537,"Increase","Increase","Increase","Increase","Increase","Increase","Increase","Increase","Increase","Increase",0.125403438445984,0.07903445407439,0.171772422817577,NA,0.000369015822167803,1,"Increase","Increase"
"1068",3545,"Increase","Increase","Stable","Increase","Increase","Stable","Increase","Increase","Increase","Increase",0.0427092728533736,0.0143468847595347,0.0710716609472124,NA,0.00779328670756123,1,"Increase","Increase"
"1069",3546,"Varied","Varied","Varied","Varied","Varied","Varied","Stable","Stable","Stable","Stable",0.0187692590146651,-0.0233160556139433,0.0608545736432735,0.021472493862424,0.382059939541301,2,"Stable","Stable"
"1070",3551,"Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable",-0.00657411958119756,NA,NA,NA,NA,1,"Stable","Stable"
"1071",3554,"Decline","Stable","Stable","Decline","Stable","Stable","Decline","Decline","Decline","Decline",-0.0127783736903462,-0.017259347753828,-0.00829739962686447,NA,9.59735449092556e-06,1,"Decline","Decline"
"1072",3558,"Decline","Stable","Stable","Decline","Stable","Stable","Stable","Stable","Stable","Stable",-0.0147473073389737,-0.0654815125888838,0.0359868979109365,NA,0.549038196692393,1,"Stable","Stable"
"1073",3591,"Decline","Varied","Varied","Decline","Decline","Stable","Stable","Stable","Stable","Stable",-0.0136454651030394,-0.0376207522959215,0.0103298220898426,0.0122325141594418,0.264632872760211,54,"Stable","Stable"
"1074",3592,"Increase","Varied","Stable","Increase","Stable","Stable","Stable","Stable","Stable","Stable",0.0078372989470963,-0.00689473177492255,0.0225693296691151,0.00751648032220144,0.297095584129645,3,"Stable","Stable"
"1075",3595,"Varied","Varied","Varied","Varied","Varied","Varied","Varied","Varied","Varied","Varied",0.00764988052764298,-0.0761037882679259,0.0914035493232119,0.0427322488863097,0.857922855163581,2,"Stable","Stable"
"1076",3596,"Varied","Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable",0.0077088144362247,-0.000539470500639144,0.0159570993730885,0.00420838597133685,0.0669850122711219,3,"Increase","Stable"
"1077",3599,"Varied","Varied","Stable","Increase","Stable","Stable","Stable","Stable","Stable","Stable",0.0109931227081274,-0.0101639259570417,0.0321501713732964,0.010794610937779,0.308492702106574,4,"Stable","Stable"
"1078",3600,"Varied","Varied","Varied","Varied","Varied","Varied","Stable","Stable","Stable","Stable",0.0741954065282354,-0.545599625776326,0.693990438832797,0.316227766016838,0.814498657793977,2,"Stable","Stable"
